,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
28760,35231,NIFTY30JUN2630000PE,NIFTY,30JUN2026,3000000.000000,75,OPTIDX,NFO,5.000000
28761,35346,NIFTY28DEC2730000CE,NIFTY,28DEC2027,3000000.000000,75,OPTIDX,NFO,5.000000
28796,37806,NIFTY29DEC2623000CE,NIFTY,29DEC2026,2300000.000000,75,OPTIDX,NFO,5.000000
28799,38159,NIFTY29DEC2629000PE,NIFTY,29DEC2026,2900000.000000,75,OPTIDX,NFO,5.000000
28802,40327,NIFTY06JAN2624000CE,NIFTY,06JAN2026,2400000.000000,65,OPTIDX,NFO,5.000000
28803,40351,NIFTY06JAN2624250CE,NIFTY,06JAN2026,2425000.000000,65,OPTIDX,NFO,5.000000
28804,40355,NIFTY06JAN2624350CE,NIFTY,06JAN2026,2435000.000000,65,OPTIDX,NFO,5.000000
28805,40371,NIFTY06JAN2624600CE,NIFTY,06JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
28806,40373,NIFTY06JAN2624650CE,NIFTY,06JAN2026,2465000.000000,65,OPTIDX,NFO,5.000000
28807,40374,NIFTY06JAN2624650PE,NIFTY,06JAN2026,2465000.000000,65,OPTIDX,NFO,5.000000
28808,40390,NIFTY06JAN2624850PE,NIFTY,06JAN2026,2485000.000000,65,OPTIDX,NFO,5.000000
28809,40395,NIFTY06JAN2625000CE,NIFTY,06JAN2026,2500000.000000,65,OPTIDX,NFO,5.000000
28810,40400,NIFTY06JAN2625100PE,NIFTY,06JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
28811,40418,NIFTY06JAN2625250CE,NIFTY,06JAN2026,2525000.000000,65,OPTIDX,NFO,5.000000
28812,40443,NIFTY06JAN2625500CE,NIFTY,06JAN2026,2550000.000000,65,OPTIDX,NFO,5.000000
28813,40447,NIFTY06JAN2625600CE,NIFTY,06JAN2026,2560000.000000,65,OPTIDX,NFO,5.000000
28814,40471,NIFTY06JAN2626100CE,NIFTY,06JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
28815,40476,NIFTY06JAN2626150PE,NIFTY,06JAN2026,2615000.000000,65,OPTIDX,NFO,5.000000
28816,40478,NIFTY06JAN2626200PE,NIFTY,06JAN2026,2620000.000000,65,OPTIDX,NFO,5.000000
28817,40480,NIFTY06JAN2626250PE,NIFTY,06JAN2026,2625000.000000,65,OPTIDX,NFO,5.000000
28818,40497,NIFTY06JAN2626550CE,NIFTY,06JAN2026,2655000.000000,65,OPTIDX,NFO,5.000000
28819,40563,NIFTY06JAN2627500CE,NIFTY,06JAN2026,2750000.000000,65,OPTIDX,NFO,5.000000
28820,40515,NIFTY06JAN2626750PE,NIFTY,06JAN2026,2675000.000000,65,OPTIDX,NFO,5.000000
28821,40544,NIFTY06JAN2627100PE,NIFTY,06JAN2026,2710000.000000,65,OPTIDX,NFO,5.000000
28822,40559,NIFTY06JAN2627400CE,NIFTY,06JAN2026,2740000.000000,65,OPTIDX,NFO,5.000000
28823,40581,NIFTY06JAN2627550PE,NIFTY,06JAN2026,2755000.000000,65,OPTIDX,NFO,5.000000
28825,40608,NIFTY06JAN2627950PE,NIFTY,06JAN2026,2795000.000000,65,OPTIDX,NFO,5.000000
28830,42144,NIFTY28DEC2731000CE,NIFTY,28DEC2027,3100000.000000,75,OPTIDX,NFO,5.000000
28854,46056,NIFTY13JAN2624000PE,NIFTY,13JAN2026,2400000.000000,65,OPTIDX,NFO,5.000000
28855,46063,NIFTY13JAN2624200CE,NIFTY,13JAN2026,2420000.000000,65,OPTIDX,NFO,5.000000
28856,46069,NIFTY13JAN2624300PE,NIFTY,13JAN2026,2430000.000000,65,OPTIDX,NFO,5.000000
28857,46070,NIFTY13JAN2624350CE,NIFTY,13JAN2026,2435000.000000,65,OPTIDX,NFO,5.000000
28858,46095,NIFTY13JAN2624650CE,NIFTY,13JAN2026,2465000.000000,65,OPTIDX,NFO,5.000000
28859,46126,NIFTY13JAN2624950PE,NIFTY,13JAN2026,2495000.000000,65,OPTIDX,NFO,5.000000
28860,46192,NIFTY13JAN2626150PE,NIFTY,13JAN2026,2615000.000000,65,OPTIDX,NFO,5.000000
28861,46202,NIFTY13JAN2626350PE,NIFTY,13JAN2026,2635000.000000,65,OPTIDX,NFO,5.000000
28862,46203,NIFTY13JAN2626400CE,NIFTY,13JAN2026,2640000.000000,65,OPTIDX,NFO,5.000000
28863,46217,NIFTY13JAN2626750CE,NIFTY,13JAN2026,2675000.000000,65,OPTIDX,NFO,5.000000
28864,46233,NIFTY13JAN2627100CE,NIFTY,13JAN2026,2710000.000000,65,OPTIDX,NFO,5.000000
28865,46252,NIFTY13JAN2627500PE,NIFTY,13JAN2026,2750000.000000,65,OPTIDX,NFO,5.000000
28866,46254,NIFTY13JAN2627550PE,NIFTY,13JAN2026,2755000.000000,65,OPTIDX,NFO,5.000000
28867,46262,NIFTY13JAN2627750PE,NIFTY,13JAN2026,2775000.000000,65,OPTIDX,NFO,5.000000
28868,46265,NIFTY13JAN2627800CE,NIFTY,13JAN2026,2780000.000000,65,OPTIDX,NFO,5.000000
28880,48116,NIFTY16DEC2524000CE,NIFTY,16DEC2025,2400000.000000,75,OPTIDX,NFO,5.000000
28881,48134,NIFTY16DEC2524450CE,NIFTY,16DEC2025,2445000.000000,75,OPTIDX,NFO,5.000000
28882,48143,NIFTY16DEC2524650CE,NIFTY,16DEC2025,2465000.000000,75,OPTIDX,NFO,5.000000
28883,48156,NIFTY16DEC2524900CE,NIFTY,16DEC2025,2490000.000000,75,OPTIDX,NFO,5.000000
28884,48159,NIFTY16DEC2524950PE,NIFTY,16DEC2025,2495000.000000,75,OPTIDX,NFO,5.000000
28885,48170,NIFTY16DEC2525250CE,NIFTY,16DEC2025,2525000.000000,75,OPTIDX,NFO,5.000000
28886,48212,NIFTY16DEC2525800CE,NIFTY,16DEC2025,2580000.000000,75,OPTIDX,NFO,5.000000
28887,48221,NIFTY16DEC2525900PE,NIFTY,16DEC2025,2590000.000000,75,OPTIDX,NFO,5.000000
28888,48222,NIFTY16DEC2525950CE,NIFTY,16DEC2025,2595000.000000,75,OPTIDX,NFO,5.000000
28889,48223,NIFTY16DEC2525950PE,NIFTY,16DEC2025,2595000.000000,75,OPTIDX,NFO,5.000000
28890,48230,NIFTY16DEC2526150CE,NIFTY,16DEC2025,2615000.000000,75,OPTIDX,NFO,5.000000
28892,48313,NIFTY16DEC2527250PE,NIFTY,16DEC2025,2725000.000000,75,OPTIDX,NFO,5.000000
28893,48329,NIFTY16DEC2527600CE,NIFTY,16DEC2025,2760000.000000,75,OPTIDX,NFO,5.000000
28894,48339,NIFTY16DEC2527750PE,NIFTY,16DEC2025,2775000.000000,75,OPTIDX,NFO,5.000000
28897,48345,NIFTY16DEC2527850CE,NIFTY,16DEC2025,2785000.000000,75,OPTIDX,NFO,5.000000
28942,50462,NIFTY30JUN2616000PE,NIFTY,30JUN2026,1600000.000000,75,OPTIDX,NFO,5.000000
29335,35221,NIFTY30DEC2530000CE,NIFTY,30DEC2025,3000000.000000,75,OPTIDX,NFO,5.000000
29366,37796,NIFTY30DEC2523000PE,NIFTY,30DEC2025,2300000.000000,75,OPTIDX,NFO,5.000000
29367,37799,NIFTY30JUN2623000CE,NIFTY,30JUN2026,2300000.000000,75,OPTIDX,NFO,5.000000
29368,37802,NIFTY30JUN2613000PE,NIFTY,30JUN2026,1300000.000000,75,OPTIDX,NFO,5.000000
29370,38378,NIFTY30JUN2620000CE,NIFTY,30JUN2026,2000000.000000,75,OPTIDX,NFO,5.000000
29377,40359,NIFTY06JAN2624400CE,NIFTY,06JAN2026,2440000.000000,65,OPTIDX,NFO,5.000000
29378,40362,NIFTY06JAN2624450PE,NIFTY,06JAN2026,2445000.000000,65,OPTIDX,NFO,5.000000
29379,40396,NIFTY06JAN2625000PE,NIFTY,06JAN2026,2500000.000000,65,OPTIDX,NFO,5.000000
29380,40408,NIFTY06JAN2625150CE,NIFTY,06JAN2026,2515000.000000,65,OPTIDX,NFO,5.000000
29381,40434,NIFTY06JAN2625350PE,NIFTY,06JAN2026,2535000.000000,65,OPTIDX,NFO,5.000000
29382,40446,NIFTY06JAN2625550PE,NIFTY,06JAN2026,2555000.000000,65,OPTIDX,NFO,5.000000
29383,40465,NIFTY06JAN2626000CE,NIFTY,06JAN2026,2600000.000000,65,OPTIDX,NFO,5.000000
29384,40472,NIFTY06JAN2626100PE,NIFTY,06JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
29385,40475,NIFTY06JAN2626150CE,NIFTY,06JAN2026,2615000.000000,65,OPTIDX,NFO,5.000000
29386,40488,NIFTY06JAN2626300PE,NIFTY,06JAN2026,2630000.000000,65,OPTIDX,NFO,5.000000
29387,40490,NIFTY06JAN2626350PE,NIFTY,06JAN2026,2635000.000000,65,OPTIDX,NFO,5.000000
29388,40491,NIFTY06JAN2626400CE,NIFTY,06JAN2026,2640000.000000,65,OPTIDX,NFO,5.000000
29389,40502,NIFTY06JAN2626650PE,NIFTY,06JAN2026,2665000.000000,65,OPTIDX,NFO,5.000000
29390,40536,NIFTY06JAN2626900PE,NIFTY,06JAN2026,2690000.000000,65,OPTIDX,NFO,5.000000
29391,40540,NIFTY06JAN2627000PE,NIFTY,06JAN2026,2700000.000000,65,OPTIDX,NFO,5.000000
29392,40541,NIFTY06JAN2627050CE,NIFTY,06JAN2026,2705000.000000,65,OPTIDX,NFO,5.000000
29393,40579,NIFTY06JAN2627550CE,NIFTY,06JAN2026,2755000.000000,65,OPTIDX,NFO,5.000000
29394,40582,NIFTY06JAN2627600CE,NIFTY,06JAN2026,2760000.000000,65,OPTIDX,NFO,5.000000
29395,40592,NIFTY06JAN2627700PE,NIFTY,06JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
29396,40597,NIFTY06JAN2627850CE,NIFTY,06JAN2026,2785000.000000,65,OPTIDX,NFO,5.000000
29424,45873,NIFTY30DEC2517000CE,NIFTY,30DEC2025,1700000.000000,75,OPTIDX,NFO,5.000000
29425,46057,NIFTY13JAN2624050CE,NIFTY,13JAN2026,2405000.000000,65,OPTIDX,NFO,5.000000
29426,46058,NIFTY13JAN2624050PE,NIFTY,13JAN2026,2405000.000000,65,OPTIDX,NFO,5.000000
29427,46061,NIFTY13JAN2624150CE,NIFTY,13JAN2026,2415000.000000,65,OPTIDX,NFO,5.000000
29428,46068,NIFTY13JAN2624300CE,NIFTY,13JAN2026,2430000.000000,65,OPTIDX,NFO,5.000000
29429,46131,NIFTY13JAN2625100CE,NIFTY,13JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
29430,46073,NIFTY13JAN2624400PE,NIFTY,13JAN2026,2440000.000000,65,OPTIDX,NFO,5.000000
29431,46086,NIFTY13JAN2624550CE,NIFTY,13JAN2026,2455000.000000,65,OPTIDX,NFO,5.000000
29432,46130,NIFTY13JAN2625050PE,NIFTY,13JAN2026,2505000.000000,65,OPTIDX,NFO,5.000000
29433,46132,NIFTY13JAN2625100PE,NIFTY,13JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
29434,46137,NIFTY13JAN2625250CE,NIFTY,13JAN2026,2525000.000000,65,OPTIDX,NFO,5.000000
29435,46151,NIFTY13JAN2625600CE,NIFTY,13JAN2026,2560000.000000,65,OPTIDX,NFO,5.000000
29436,46160,NIFTY13JAN2625650PE,NIFTY,13JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
29437,46162,NIFTY13JAN2625700PE,NIFTY,13JAN2026,2570000.000000,65,OPTIDX,NFO,5.000000
29438,46173,NIFTY13JAN2625950CE,NIFTY,13JAN2026,2595000.000000,65,OPTIDX,NFO,5.000000
29439,46193,NIFTY13JAN2626200CE,NIFTY,13JAN2026,2620000.000000,65,OPTIDX,NFO,5.000000
29440,46196,NIFTY13JAN2626250CE,NIFTY,13JAN2026,2625000.000000,65,OPTIDX,NFO,5.000000
29441,46204,NIFTY13JAN2626400PE,NIFTY,13JAN2026,2640000.000000,65,OPTIDX,NFO,5.000000
29442,46214,NIFTY13JAN2626650PE,NIFTY,13JAN2026,2665000.000000,65,OPTIDX,NFO,5.000000
29443,46246,NIFTY13JAN2627350PE,NIFTY,13JAN2026,2735000.000000,65,OPTIDX,NFO,5.000000
29444,46256,NIFTY13JAN2627600PE,NIFTY,13JAN2026,2760000.000000,65,OPTIDX,NFO,5.000000
29446,46259,NIFTY13JAN2627700CE,NIFTY,13JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
29460,48117,NIFTY16DEC2524000PE,NIFTY,16DEC2025,2400000.000000,75,OPTIDX,NFO,5.000000
29461,48122,NIFTY16DEC2524150CE,NIFTY,16DEC2025,2415000.000000,75,OPTIDX,NFO,5.000000
29462,48125,NIFTY16DEC2524200PE,NIFTY,16DEC2025,2420000.000000,75,OPTIDX,NFO,5.000000
29463,48151,NIFTY16DEC2524750PE,NIFTY,16DEC2025,2475000.000000,75,OPTIDX,NFO,5.000000
29464,48182,NIFTY16DEC2525400CE,NIFTY,16DEC2025,2540000.000000,75,OPTIDX,NFO,5.000000
29465,48272,NIFTY16DEC2526650CE,NIFTY,16DEC2025,2665000.000000,75,OPTIDX,NFO,5.000000
29466,48203,NIFTY16DEC2525650PE,NIFTY,16DEC2025,2565000.000000,75,OPTIDX,NFO,5.000000
29468,48225,NIFTY16DEC2526000PE,NIFTY,16DEC2025,2600000.000000,75,OPTIDX,NFO,5.000000
29469,48273,NIFTY16DEC2526650PE,NIFTY,16DEC2025,2665000.000000,75,OPTIDX,NFO,5.000000
29470,48274,NIFTY16DEC2526700CE,NIFTY,16DEC2025,2670000.000000,75,OPTIDX,NFO,5.000000
29471,48278,NIFTY16DEC2526800CE,NIFTY,16DEC2025,2680000.000000,75,OPTIDX,NFO,5.000000
29472,48292,NIFTY16DEC2527000PE,NIFTY,16DEC2025,2700000.000000,75,OPTIDX,NFO,5.000000
29473,48315,NIFTY16DEC2527300PE,NIFTY,16DEC2025,2730000.000000,75,OPTIDX,NFO,5.000000
29474,48318,NIFTY16DEC2527400CE,NIFTY,16DEC2025,2740000.000000,75,OPTIDX,NFO,5.000000
29475,48322,NIFTY16DEC2527450CE,NIFTY,16DEC2025,2745000.000000,75,OPTIDX,NFO,5.000000
29476,48327,NIFTY16DEC2527550CE,NIFTY,16DEC2025,2755000.000000,75,OPTIDX,NFO,5.000000
29477,48336,NIFTY16DEC2527700CE,NIFTY,16DEC2025,2770000.000000,75,OPTIDX,NFO,5.000000
29478,48344,NIFTY16DEC2527800PE,NIFTY,16DEC2025,2780000.000000,75,OPTIDX,NFO,5.000000
29479,48355,NIFTY16DEC2527950PE,NIFTY,16DEC2025,2795000.000000,75,OPTIDX,NFO,5.000000
29482,49177,NIFTY30DEC2516000CE,NIFTY,30DEC2025,1600000.000000,75,OPTIDX,NFO,5.000000
29527,50543,NIFTY30DEC2528000CE,NIFTY,30DEC2025,2800000.000000,75,OPTIDX,NFO,5.000000
29528,50546,NIFTY30JUN2628000PE,NIFTY,30JUN2026,2800000.000000,75,OPTIDX,NFO,5.000000
29529,50550,NIFTY29JUN2728000PE,NIFTY,29JUN2027,2800000.000000,75,OPTIDX,NFO,5.000000
29931,35229,NIFTY30JUN2630000CE,NIFTY,30JUN2026,3000000.000000,75,OPTIDX,NFO,5.000000
29932,35235,NIFTY29DEC2630000CE,NIFTY,29DEC2026,3000000.000000,75,OPTIDX,NFO,5.000000
29933,35352,NIFTY27JUN2830000CE,NIFTY,27JUN2028,3000000.000000,75,OPTIDX,NFO,5.000000
29970,38153,NIFTY30DEC2529000PE,NIFTY,30DEC2025,2900000.000000,75,OPTIDX,NFO,5.000000
29972,38380,NIFTY30JUN2620000PE,NIFTY,30JUN2026,2000000.000000,75,OPTIDX,NFO,5.000000
29976,40328,NIFTY06JAN2624000PE,NIFTY,06JAN2026,2400000.000000,65,OPTIDX,NFO,5.000000
29977,40337,NIFTY06JAN2624100PE,NIFTY,06JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
29978,40431,NIFTY06JAN2625300CE,NIFTY,06JAN2026,2530000.000000,65,OPTIDX,NFO,5.000000
29979,40353,NIFTY06JAN2624300CE,NIFTY,06JAN2026,2430000.000000,65,OPTIDX,NFO,5.000000
29980,40372,NIFTY06JAN2624600PE,NIFTY,06JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
29981,40383,NIFTY06JAN2624800CE,NIFTY,06JAN2026,2480000.000000,65,OPTIDX,NFO,5.000000
29982,40452,NIFTY06JAN2625700PE,NIFTY,06JAN2026,2570000.000000,65,OPTIDX,NFO,5.000000
29983,40461,NIFTY06JAN2625950CE,NIFTY,06JAN2026,2595000.000000,65,OPTIDX,NFO,5.000000
29984,40487,NIFTY06JAN2626300CE,NIFTY,06JAN2026,2630000.000000,65,OPTIDX,NFO,5.000000
29985,40494,NIFTY06JAN2626450PE,NIFTY,06JAN2026,2645000.000000,65,OPTIDX,NFO,5.000000
29986,40504,NIFTY06JAN2626700PE,NIFTY,06JAN2026,2670000.000000,65,OPTIDX,NFO,5.000000
29987,40526,NIFTY06JAN2626850CE,NIFTY,06JAN2026,2685000.000000,65,OPTIDX,NFO,5.000000
29988,40538,NIFTY06JAN2626950PE,NIFTY,06JAN2026,2695000.000000,65,OPTIDX,NFO,5.000000
29989,40542,NIFTY06JAN2627050PE,NIFTY,06JAN2026,2705000.000000,65,OPTIDX,NFO,5.000000
29990,40594,NIFTY06JAN2627750PE,NIFTY,06JAN2026,2775000.000000,65,OPTIDX,NFO,5.000000
29991,40595,NIFTY06JAN2627800CE,NIFTY,06JAN2026,2780000.000000,65,OPTIDX,NFO,5.000000
29992,40606,NIFTY06JAN2627900PE,NIFTY,06JAN2026,2790000.000000,65,OPTIDX,NFO,5.000000
29995,42129,NIFTY30DEC2531000CE,NIFTY,30DEC2025,3100000.000000,75,OPTIDX,NFO,5.000000
29996,42132,NIFTY30DEC2531000PE,NIFTY,30DEC2025,3100000.000000,75,OPTIDX,NFO,5.000000
30027,46083,NIFTY13JAN2624450PE,NIFTY,13JAN2026,2445000.000000,65,OPTIDX,NFO,5.000000
30028,46085,NIFTY13JAN2624500PE,NIFTY,13JAN2026,2450000.000000,65,OPTIDX,NFO,5.000000
30029,46094,NIFTY13JAN2624600PE,NIFTY,13JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
30030,46105,NIFTY13JAN2624800CE,NIFTY,13JAN2026,2480000.000000,65,OPTIDX,NFO,5.000000
30031,46129,NIFTY13JAN2625050CE,NIFTY,13JAN2026,2505000.000000,65,OPTIDX,NFO,5.000000
30032,46133,NIFTY13JAN2625150CE,NIFTY,13JAN2026,2515000.000000,65,OPTIDX,NFO,5.000000
30033,46140,NIFTY13JAN2625300PE,NIFTY,13JAN2026,2530000.000000,65,OPTIDX,NFO,5.000000
30034,46146,NIFTY13JAN2625450PE,NIFTY,13JAN2026,2545000.000000,65,OPTIDX,NFO,5.000000
30035,46175,NIFTY13JAN2626000CE,NIFTY,13JAN2026,2600000.000000,65,OPTIDX,NFO,5.000000
30036,46179,NIFTY13JAN2626050CE,NIFTY,13JAN2026,2605000.000000,65,OPTIDX,NFO,5.000000
30037,46185,NIFTY13JAN2626150CE,NIFTY,13JAN2026,2615000.000000,65,OPTIDX,NFO,5.000000
30038,46200,NIFTY13JAN2626300PE,NIFTY,13JAN2026,2630000.000000,65,OPTIDX,NFO,5.000000
30039,46206,NIFTY13JAN2626450PE,NIFTY,13JAN2026,2645000.000000,65,OPTIDX,NFO,5.000000
30040,46207,NIFTY13JAN2626500CE,NIFTY,13JAN2026,2650000.000000,65,OPTIDX,NFO,5.000000
30041,46219,NIFTY13JAN2626800CE,NIFTY,13JAN2026,2680000.000000,65,OPTIDX,NFO,5.000000
30042,46231,NIFTY13JAN2627050CE,NIFTY,13JAN2026,2705000.000000,65,OPTIDX,NFO,5.000000
30043,46237,NIFTY13JAN2627200CE,NIFTY,13JAN2026,2720000.000000,65,OPTIDX,NFO,5.000000
30044,46251,NIFTY13JAN2627500CE,NIFTY,13JAN2026,2750000.000000,65,OPTIDX,NFO,5.000000
30045,46260,NIFTY13JAN2627700PE,NIFTY,13JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
30059,48114,NIFTY16DEC2523950CE,NIFTY,16DEC2025,2395000.000000,75,OPTIDX,NFO,5.000000
30060,48137,NIFTY16DEC2524500CE,NIFTY,16DEC2025,2450000.000000,75,OPTIDX,NFO,5.000000
30061,48150,NIFTY16DEC2524750CE,NIFTY,16DEC2025,2475000.000000,75,OPTIDX,NFO,5.000000
30062,48169,NIFTY16DEC2525200PE,NIFTY,16DEC2025,2520000.000000,75,OPTIDX,NFO,5.000000
30063,48178,NIFTY16DEC2525300CE,NIFTY,16DEC2025,2530000.000000,75,OPTIDX,NFO,5.000000
30064,48187,NIFTY16DEC2525500PE,NIFTY,16DEC2025,2550000.000000,75,OPTIDX,NFO,5.000000
30065,48200,NIFTY16DEC2525600CE,NIFTY,16DEC2025,2560000.000000,75,OPTIDX,NFO,5.000000
30066,48217,NIFTY16DEC2525800PE,NIFTY,16DEC2025,2580000.000000,75,OPTIDX,NFO,5.000000
30067,48227,NIFTY16DEC2526050PE,NIFTY,16DEC2025,2605000.000000,75,OPTIDX,NFO,5.000000
30068,48244,NIFTY16DEC2526200PE,NIFTY,16DEC2025,2620000.000000,75,OPTIDX,NFO,5.000000
30069,48261,NIFTY16DEC2526450PE,NIFTY,16DEC2025,2645000.000000,75,OPTIDX,NFO,5.000000
30070,48265,NIFTY16DEC2526500PE,NIFTY,16DEC2025,2650000.000000,75,OPTIDX,NFO,5.000000
30071,48284,NIFTY16DEC2526850PE,NIFTY,16DEC2025,2685000.000000,75,OPTIDX,NFO,5.000000
30072,48286,NIFTY16DEC2526900CE,NIFTY,16DEC2025,2690000.000000,75,OPTIDX,NFO,5.000000
30076,49178,NIFTY30DEC2516000PE,NIFTY,30DEC2025,1600000.000000,75,OPTIDX,NFO,5.000000
30137,50972,NIFTY30DEC2527000PE,NIFTY,30DEC2025,2700000.000000,75,OPTIDX,NFO,5.000000
30138,50973,NIFTY30JUN2627000CE,NIFTY,30JUN2026,2700000.000000,75,OPTIDX,NFO,5.000000
30139,50976,NIFTY30JUN2627000PE,NIFTY,30JUN2026,2700000.000000,75,OPTIDX,NFO,5.000000
30517,38164,NIFTY28DEC2729000CE,NIFTY,28DEC2027,2900000.000000,75,OPTIDX,NFO,5.000000
30526,40336,NIFTY06JAN2624100CE,NIFTY,06JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
30527,40352,NIFTY06JAN2624250PE,NIFTY,06JAN2026,2425000.000000,65,OPTIDX,NFO,5.000000
30528,40368,NIFTY06JAN2624550CE,NIFTY,06JAN2026,2455000.000000,65,OPTIDX,NFO,5.000000
30529,40369,NIFTY06JAN2624550PE,NIFTY,06JAN2026,2455000.000000,65,OPTIDX,NFO,5.000000
30530,40393,NIFTY06JAN2624950CE,NIFTY,06JAN2026,2495000.000000,65,OPTIDX,NFO,5.000000
30531,40399,NIFTY06JAN2625100CE,NIFTY,06JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
30532,40436,NIFTY06JAN2625400PE,NIFTY,06JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
30533,40440,NIFTY06JAN2625450PE,NIFTY,06JAN2026,2545000.000000,65,OPTIDX,NFO,5.000000
30534,40450,NIFTY06JAN2625650PE,NIFTY,06JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
30535,40454,NIFTY06JAN2625750PE,NIFTY,06JAN2026,2575000.000000,65,OPTIDX,NFO,5.000000
30536,40458,NIFTY06JAN2625850PE,NIFTY,06JAN2026,2585000.000000,65,OPTIDX,NFO,5.000000
30537,40460,NIFTY06JAN2625900PE,NIFTY,06JAN2026,2590000.000000,65,OPTIDX,NFO,5.000000
30538,40469,NIFTY06JAN2626050CE,NIFTY,06JAN2026,2605000.000000,65,OPTIDX,NFO,5.000000
30539,40500,NIFTY06JAN2626600PE,NIFTY,06JAN2026,2660000.000000,65,OPTIDX,NFO,5.000000
30540,40511,NIFTY06JAN2626750CE,NIFTY,06JAN2026,2675000.000000,65,OPTIDX,NFO,5.000000
30541,40534,NIFTY06JAN2626850PE,NIFTY,06JAN2026,2685000.000000,65,OPTIDX,NFO,5.000000
30542,40535,NIFTY06JAN2626900CE,NIFTY,06JAN2026,2690000.000000,65,OPTIDX,NFO,5.000000
30543,40547,NIFTY06JAN2627200CE,NIFTY,06JAN2026,2720000.000000,65,OPTIDX,NFO,5.000000
30544,40554,NIFTY06JAN2627250PE,NIFTY,06JAN2026,2725000.000000,65,OPTIDX,NFO,5.000000
30545,40561,NIFTY06JAN2627450CE,NIFTY,06JAN2026,2745000.000000,65,OPTIDX,NFO,5.000000
30546,40562,NIFTY06JAN2627450PE,NIFTY,06JAN2026,2745000.000000,65,OPTIDX,NFO,5.000000
30547,40589,NIFTY06JAN2627700CE,NIFTY,06JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
30550,42143,NIFTY29JUN2731000PE,NIFTY,29JUN2027,3100000.000000,75,OPTIDX,NFO,5.000000
30587,46059,NIFTY13JAN2624100CE,NIFTY,13JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
30588,46060,NIFTY13JAN2624100PE,NIFTY,13JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
30589,46064,NIFTY13JAN2624200PE,NIFTY,13JAN2026,2420000.000000,65,OPTIDX,NFO,5.000000
30590,46075,NIFTY13JAN2624450CE,NIFTY,13JAN2026,2445000.000000,65,OPTIDX,NFO,5.000000
30591,46091,NIFTY13JAN2624600CE,NIFTY,13JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
30592,46111,NIFTY13JAN2624850CE,NIFTY,13JAN2026,2485000.000000,65,OPTIDX,NFO,5.000000
30593,46119,NIFTY13JAN2624950CE,NIFTY,13JAN2026,2495000.000000,65,OPTIDX,NFO,5.000000
30594,46134,NIFTY13JAN2625150PE,NIFTY,13JAN2026,2515000.000000,65,OPTIDX,NFO,5.000000
30595,46138,NIFTY13JAN2625250PE,NIFTY,13JAN2026,2525000.000000,65,OPTIDX,NFO,5.000000
30596,46143,NIFTY13JAN2625400CE,NIFTY,13JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
30597,46144,NIFTY13JAN2625400PE,NIFTY,13JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
30598,46147,NIFTY13JAN2625500CE,NIFTY,13JAN2026,2550000.000000,65,OPTIDX,NFO,5.000000
30599,46169,NIFTY13JAN2625850CE,NIFTY,13JAN2026,2585000.000000,65,OPTIDX,NFO,5.000000
30600,46201,NIFTY13JAN2626350CE,NIFTY,13JAN2026,2635000.000000,65,OPTIDX,NFO,5.000000
30601,46216,NIFTY13JAN2626700PE,NIFTY,13JAN2026,2670000.000000,65,OPTIDX,NFO,5.000000
30602,46222,NIFTY13JAN2626850PE,NIFTY,13JAN2026,2685000.000000,65,OPTIDX,NFO,5.000000
30603,46226,NIFTY13JAN2626950PE,NIFTY,13JAN2026,2695000.000000,65,OPTIDX,NFO,5.000000
30604,46240,NIFTY13JAN2627250PE,NIFTY,13JAN2026,2725000.000000,65,OPTIDX,NFO,5.000000
30605,46266,NIFTY13JAN2627800PE,NIFTY,13JAN2026,2780000.000000,65,OPTIDX,NFO,5.000000
30617,48121,NIFTY16DEC2524100PE,NIFTY,16DEC2025,2410000.000000,75,OPTIDX,NFO,5.000000
30618,48142,NIFTY16DEC2524600PE,NIFTY,16DEC2025,2460000.000000,75,OPTIDX,NFO,5.000000
30619,48144,NIFTY16DEC2524650PE,NIFTY,16DEC2025,2465000.000000,75,OPTIDX,NFO,5.000000
